gene,ocr_id,distance_to_tss
Pld3,ImmGenATAC1219.peak_423825,20
Pld4,ImmGenATAC1219.peak_116762,46
Pld5,ImmGenATAC1219.peak_32321,170
Pld6,ImmGenATAC1219.peak_77537,31
Pldi,ImmGenATAC1219.peak_49599,612
Plec,ImmGenATAC1219.peak_177531,57
Plek,ImmGenATAC1219.peak_68729,36
Plek2,ImmGenATAC1219.peak_107966,65
Plekha1,ImmGenATAC1219.peak_445492,79
Plekha2,ImmGenATAC1219.peak_454076,37
Plekha3,ImmGenATAC1219.peak_275019,18
Plekha4,ImmGenATAC1219.peak_427212,34
Plekha5,ImmGenATAC1219.peak_417747,113
Plekha6,ImmGenATAC1219.peak_22054,83
Plekha7,ImmGenATAC1219.peak_441485,428
Plekha8,ImmGenATAC1219.peak_398999,30
Plekhb1,ImmGenATAC1219.peak_437461,16
Plekhb2,ImmGenATAC1219.peak_3632,13
Plekhd1,ImmGenATAC1219.peak_108711,57
Plekhd1os,ImmGenATAC1219.peak_108711,77
Plekhf1,ImmGenATAC1219.peak_426115,63
Plekhf2,ImmGenATAC1219.peak_328457,51
Plekhg1,ImmGenATAC1219.peak_38056,11
Plekhg2,ImmGenATAC1219.peak_424015,212
Plekhg3,ImmGenATAC1219.peak_107390,71
Plekhg4,ImmGenATAC1219.peak_467581,1522
Plekhg5,ImmGenATAC1219.peak_357044,6
Plekhg6,ImmGenATAC1219.peak_414008,3
Plekhh1,ImmGenATAC1219.peak_108024,2
Plekhh2,ImmGenATAC1219.peak_224516,71
Plekhh3,ImmGenATAC1219.peak_88959,88
Plekhj1,ImmGenATAC1219.peak_54500,1070
Plekhm1,ImmGenATAC1219.peak_89796,63
Plekhm2,ImmGenATAC1219.peak_354222,4
Plekhm3,ImmGenATAC1219.peak_10398,16
Plekhn1,ImmGenATAC1219.peak_358487,55
Plekho1,ImmGenATAC1219.peak_312981,70
Plekho2,ImmGenATAC1219.peak_487979,99
Plekhs1,ImmGenATAC1219.peak_256108,23
Plet1,ImmGenATAC1219.peak_483591,5
Plet1os,ImmGenATAC1219.peak_483602,175
Plg,ImmGenATAC1219.peak_207147,387
Plgrkt,ImmGenATAC1219.peak_249818,40
Plin1,ImmGenATAC1219.peak_432753,78
Plin2,ImmGenATAC1219.peak_339639,10
Plin3,ImmGenATAC1219.peak_218186,76
Plin4,ImmGenATAC1219.peak_218099,232
Plin5,ImmGenATAC1219.peak_218102,62
Plk1,ImmGenATAC1219.peak_442969,54
Plk2,ImmGenATAC1219.peak_141142,4
Plk3,ImmGenATAC1219.peak_345859,151
Plk4,ImmGenATAC1219.peak_303703,49
Plk5,ImmGenATAC1219.peak_54274,23
Pllp,ImmGenATAC1219.peak_466486,112
Pln,ImmGenATAC1219.peak_47858,1414
Plod1,ImmGenATAC1219.peak_355379,14
Plod2,ImmGenATAC1219.peak_493529,18
Plod3,ImmGenATAC1219.peak_384869,120
Plp1,ImmGenATAC1219.peak_509444,1711
Plp2,ImmGenATAC1219.peak_502193,6
Plpbp,ImmGenATAC1219.peak_454778,45
Plpp1,ImmGenATAC1219.peak_142017,1
Plpp2,ImmGenATAC1219.peak_53826,35
Plpp3,ImmGenATAC1219.peak_343246,78
Plpp4,ImmGenATAC1219.peak_445054,15
Plpp5,ImmGenATAC1219.peak_454352,57
Plpp6,ImmGenATAC1219.peak_249684,6
Plpp7,ImmGenATAC1219.peak_265320,13
Plppr1,ImmGenATAC1219.peak_334187,91
Plppr2,ImmGenATAC1219.peak_477667,79
Plppr3,ImmGenATAC1219.peak_54004,49
Plppr4,ImmGenATAC1219.peak_318158,119
Plppr5,ImmGenATAC1219.peak_318174,127
Plrg1,ImmGenATAC1219.peak_309636,110
Pls1,ImmGenATAC1219.peak_494067,22
Pls3,ImmGenATAC1219.peak_506436,23
Plscr1,ImmGenATAC1219.peak_493435,76
Plscr2,ImmGenATAC1219.peak_493455,93
Plscr3,ImmGenATAC1219.peak_80024,115
Plscr4,ImmGenATAC1219.peak_493502,29
Plscr5,ImmGenATAC1219.peak_493410,31
Pltp,ImmGenATAC1219.peak_293294,64
Plut,ImmGenATAC1219.peak_387820,1457
Plvap,ImmGenATAC1219.peak_461038,115
Plxdc1,ImmGenATAC1219.peak_87791,4
Plxdc2,ImmGenATAC1219.peak_260920,4
Plxna1,ImmGenATAC1219.peak_405275,23
Plxna2,ImmGenATAC1219.peak_37720,7
Plxna3,ImmGenATAC1219.peak_506294,6
Plxna4,ImmGenATAC1219.peak_393868,58
Plxna4os1,ImmGenATAC1219.peak_393834,33
Plxnb1,ImmGenATAC1219.peak_497332,117
Plxnb2,ImmGenATAC1219.peak_181685,41
Plxnb3,ImmGenATAC1219.peak_506145,1050
Plxnc1,ImmGenATAC1219.peak_58492,1
Plxnd1,ImmGenATAC1219.peak_411163,29
Pm20d1,ImmGenATAC1219.peak_21444,30
Pm20d2,ImmGenATAC1219.peak_330776,290
Pmaip1,ImmGenATAC1219.peak_238509,21
Pmch,ImmGenATAC1219.peak_56792,12533
Pmel,ImmGenATAC1219.peak_65827,789
Pmepa1,ImmGenATAC1219.peak_296596,3
Pmf1,ImmGenATAC1219.peak_311270,31
Pmfbp1,ImmGenATAC1219.peak_468836,3578
Pmis2,ImmGenATAC1219.peak_424852,2157
Pml,ImmGenATAC1219.peak_485632,20
Pmm1,ImmGenATAC1219.peak_179658,35
Pmm2,ImmGenATAC1219.peak_186748,36
Pmp2,ImmGenATAC1219.peak_299501,5719
Pmp22,ImmGenATAC1219.peak_78561,685
Pmpca,ImmGenATAC1219.peak_263159,47
Pmpcb,ImmGenATAC1219.peak_360986,23
Pms1,ImmGenATAC1219.peak_7368,49
Pms2,ImmGenATAC1219.peak_387042,139
Pmvk,ImmGenATAC1219.peak_311680,1546
Pnck,ImmGenATAC1219.peak_506120,127
Pnisr,ImmGenATAC1219.peak_329754,64
Pnkd,ImmGenATAC1219.peak_11835,10
Pnkp,ImmGenATAC1219.peak_426921,138
Pnldc1,ImmGenATAC1219.peak_207382,55
Pnlip,ImmGenATAC1219.peak_256808,5703
Pnliprp1,ImmGenATAC1219.peak_256811,14988
Pnliprp2,ImmGenATAC1219.peak_256813,71
Pnma1,ImmGenATAC1219.peak_109703,38
Pnma2,ImmGenATAC1219.peak_156450,144
Pnma3,ImmGenATAC1219.peak_506015,2298
Pnma5,ImmGenATAC1219.peak_506014,16958
Pnmal1,ImmGenATAC1219.peak_422103,10
Pnmal2,ImmGenATAC1219.peak_422094,69
Pnmt,ImmGenATAC1219.peak_87939,269
Pnn,ImmGenATAC1219.peak_104867,37
Pno1,ImmGenATAC1219.peak_68786,18
Pnoc,ImmGenATAC1219.peak_156066,1243
Pnp,ImmGenATAC1219.peak_152027,197
Pnp2,ImmGenATAC1219.peak_152030,31
Pnpla1,ImmGenATAC1219.peak_211152,25
Pnpla2,ImmGenATAC1219.peak_448578,69
Pnpla3,ImmGenATAC1219.peak_180339,26
Pnpla5,ImmGenATAC1219.peak_180329,1968
Pnpla6,ImmGenATAC1219.peak_450248,7
Pnpla7,ImmGenATAC1219.peak_262676,77
Pnpla8,ImmGenATAC1219.peak_102937,23
Pnpo,ImmGenATAC1219.peak_87335,64
Pnpt1,ImmGenATAC1219.peak_71125,4
Pnrc1,ImmGenATAC1219.peak_330795,124
Pnrc2,ImmGenATAC1219.peak_352114,32
Poc1a,ImmGenATAC1219.peak_496431,62
Poc1b,ImmGenATAC1219.peak_59817,13
Poc5,ImmGenATAC1219.peak_137434,87
Podn,ImmGenATAC1219.peak_344219,84
Podnl1,ImmGenATAC1219.peak_463778,121
Podxl,ImmGenATAC1219.peak_393619,97
Podxl2,ImmGenATAC1219.peak_405040,57
Pof1b,ImmGenATAC1219.peak_508696,78
Pofut1,ImmGenATAC1219.peak_289963,70
Pofut2,ImmGenATAC1219.peak_53140,5164
Pogk,ImmGenATAC1219.peak_29941,69
Poglut1,ImmGenATAC1219.peak_194868,6
Poglut2,ImmGenATAC1219.peak_6335,100
Poglut3,ImmGenATAC1219.peak_484282,81
Pogz,ImmGenATAC1219.peak_312554,64
Pola1,ImmGenATAC1219.peak_506858,51
Pola2,ImmGenATAC1219.peak_245014,36
Polb,ImmGenATAC1219.peak_453506,9
Pold1,ImmGenATAC1219.peak_426806,71
Pold2,ImmGenATAC1219.peak_67030,353
Pold3,ImmGenATAC1219.peak_437276,92
Pold4,ImmGenATAC1219.peak_244398,10
Poldip2,ImmGenATAC1219.peak_82712,122
Poldip3,ImmGenATAC1219.peak_180004,3249
Pole,ImmGenATAC1219.peak_377072,33
Pole2,ImmGenATAC1219.peak_105264,18
Pole3,ImmGenATAC1219.peak_336967,80
Pole4,ImmGenATAC1219.peak_402763,159
Polg,ImmGenATAC1219.peak_432661,1098
Polg2,ImmGenATAC1219.peak_90728,13
Polh,ImmGenATAC1219.peak_215699,26
Poli,ImmGenATAC1219.peak_239656,12
Polk,ImmGenATAC1219.peak_137475,66
Poll,ImmGenATAC1219.peak_253880,37
Polm,ImmGenATAC1219.peak_67015,114
Poln,ImmGenATAC1219.peak_363711,49
Polq,ImmGenATAC1219.peak_194442,65
Polr1a,ImmGenATAC1219.peak_401842,10
Polr1b,ImmGenATAC1219.peak_284478,44
Polr1c,ImmGenATAC1219.peak_215707,9
Polr1d,ImmGenATAC1219.peak_387784,87
Polr1e,ImmGenATAC1219.peak_332791,2
Polr2a,ImmGenATAC1219.peak_79984,105
Polr2b,ImmGenATAC1219.peak_371583,1236
Polr2c,ImmGenATAC1219.peak_466563,24
Polr2d,ImmGenATAC1219.peak_230766,18
Polr2e,ImmGenATAC1219.peak_54118,159
Polr2f,ImmGenATAC1219.peak_178610,10
Polr2g,ImmGenATAC1219.peak_245792,23
Polr2h,ImmGenATAC1219.peak_189718,116
Polr2i,ImmGenATAC1219.peak_424671,6669
Polr2j,ImmGenATAC1219.peak_384523,41
Polr2k,ImmGenATAC1219.peak_169653,8
Polr2l,ImmGenATAC1219.peak_448598,18
Polr2m,ImmGenATAC1219.peak_489577,554
Polr3a,ImmGenATAC1219.peak_146934,33
Polr3b,ImmGenATAC1219.peak_55835,14
Polr3c,ImmGenATAC1219.peak_313259,125
Polr3d,ImmGenATAC1219.peak_157274,24
Polr3e,ImmGenATAC1219.peak_442654,85
Polr3f,ImmGenATAC1219.peak_287624,13463
Polr3g,ImmGenATAC1219.peak_134802,22
Polr3gl,ImmGenATAC1219.peak_313207,31
Polr3h,ImmGenATAC1219.peak_179644,34
Polr3k,ImmGenATAC1219.peak_298598,46
Polrmt,ImmGenATAC1219.peak_53921,54
Pom121,ImmGenATAC1219.peak_384221,33
Pom121l2,ImmGenATAC1219.peak_122003,51
Pomc,ImmGenATAC1219.peak_96214,702
Pomgnt1,ImmGenATAC1219.peak_345600,902
Pomgnt2,ImmGenATAC1219.peak_500875,13
Pomk,ImmGenATAC1219.peak_454435,70
Pomp,ImmGenATAC1219.peak_388101,27
Pomt1,ImmGenATAC1219.peak_265382,4
Pomt2,ImmGenATAC1219.peak_110819,81
Pon1,ImmGenATAC1219.peak_389718,142
Pon2,ImmGenATAC1219.peak_389761,72
Pon3,ImmGenATAC1219.peak_389735,39
Pop1,ImmGenATAC1219.peak_169328,24
Pop4,ImmGenATAC1219.peak_426125,56
Pop5,ImmGenATAC1219.peak_379059,184
Pop7,ImmGenATAC1219.peak_385029,1743
Popdc2,ImmGenATAC1219.peak_194758,13
Popdc3,ImmGenATAC1219.peak_47342,53
Por,ImmGenATAC1219.peak_384341,74
Porcn,ImmGenATAC1219.peak_502333,15
Postn,ImmGenATAC1219.peak_305488,23
Pot1a,ImmGenATAC1219.peak_392241,136
Pot1b,ImmGenATAC1219.peak_217982,28
Poteg,ImmGenATAC1219.peak_454901,2494
Potegl,ImmGenATAC1219.peak_262366,243
Pou1f1,ImmGenATAC1219.peak_199023,1409
Pou2af1,ImmGenATAC1219.peak_483908,0
Pou2f1,ImmGenATAC1219.peak_29780,146
Pou2f2,ImmGenATAC1219.peak_423278,49
Pou2f3,ImmGenATAC1219.peak_481468,49
Pou3f1,ImmGenATAC1219.peak_348011,23
Pou3f2,ImmGenATAC1219.peak_329856,108
Pou3f3,ImmGenATAC1219.peak_5811,110
Pou3f4,ImmGenATAC1219.peak_508652,72
Pou4f1,ImmGenATAC1219.peak_162097,74
Pou4f2,ImmGenATAC1219.peak_462202,1
Pou4f3,ImmGenATAC1219.peak_233447,168
Pou5f1,ImmGenATAC1219.peak_213737,2069
Pou5f1-rs1,ImmGenATAC1219.peak_27735,2710
Pou5f1-rs4,ImmGenATAC1219.peak_320192,208
Pou5f1-rs6,ImmGenATAC1219.peak_145203,1346
Pou5f1-rs8,ImmGenATAC1219.peak_505174,974
Pou5f2,ImmGenATAC1219.peak_134473,32
Pou6f1,ImmGenATAC1219.peak_184501,154
Pou6f2,ImmGenATAC1219.peak_121165,3540
Pp2d1,ImmGenATAC1219.peak_217869,3517
Ppa1,ImmGenATAC1219.peak_49881,3
Ppa2,ImmGenATAC1219.peak_321251,25
Ppan,ImmGenATAC1219.peak_477290,69
Ppara,ImmGenATAC1219.peak_180941,45
Ppard,ImmGenATAC1219.peak_210866,134
Pparg,ImmGenATAC1219.peak_410849,190
Ppargc1a,ImmGenATAC1219.peak_366722,198
Ppargc1b,ImmGenATAC1219.peak_237138,13
Ppat,ImmGenATAC1219.peak_371424,3194
Ppbp,ImmGenATAC1219.peak_372516,18
Ppcdc,ImmGenATAC1219.peak_485291,47
Ppcs,ImmGenATAC1219.peak_346576,26
Ppdpf,ImmGenATAC1219.peak_298358,31
Ppef1,ImmGenATAC1219.peak_511294,14100
Ppef2,ImmGenATAC1219.peak_372947,34
Ppfia1,ImmGenATAC1219.peak_449669,114
Ppfia2,ImmGenATAC1219.peak_60677,23309
Ppfia3,ImmGenATAC1219.peak_427141,164
Ppfia4,ImmGenATAC1219.peak_22464,64
Ppfibp1,ImmGenATAC1219.peak_419811,14
Ppfibp2,ImmGenATAC1219.peak_438929,632
Pphln1,ImmGenATAC1219.peak_182332,26
Ppia,ImmGenATAC1219.peak_494442,949
Ppib,ImmGenATAC1219.peak_488106,125
Ppic,ImmGenATAC1219.peak_235068,46
Ppid,ImmGenATAC1219.peak_309058,31
Ppie,ImmGenATAC1219.peak_347575,13
Ppif,ImmGenATAC1219.peak_147464,17
Ppifos,ImmGenATAC1219.peak_147468,919
Ppig,ImmGenATAC1219.peak_272931,129
Ppih,ImmGenATAC1219.peak_346556,59
Ppil1,ImmGenATAC1219.peak_211380,11
Ppil2,ImmGenATAC1219.peak_188715,7
Ppil3,ImmGenATAC1219.peak_8517,102
Ppil4,ImmGenATAC1219.peak_39087,14
Ppil6,ImmGenATAC1219.peak_45955,17
Ppip5k1,ImmGenATAC1219.peak_282435,4092
Ppip5k2,ImmGenATAC1219.peak_17238,18
Ppl,ImmGenATAC1219.peak_186276,26
Ppm1a,ImmGenATAC1219.peak_106351,67
Ppm1b,ImmGenATAC1219.peak_224657,154
Ppm1d,ImmGenATAC1219.peak_84626,104
Ppm1e,ImmGenATAC1219.peak_85215,47
Ppm1f,ImmGenATAC1219.peak_188630,44
Ppm1g,ImmGenATAC1219.peak_362903,89
Ppm1h,ImmGenATAC1219.peak_64398,56
Ppm1j,ImmGenATAC1219.peak_315517,34
Ppm1k,ImmGenATAC1219.peak_399727,102
Ppm1l,ImmGenATAC1219.peak_308171,170
Ppm1m,ImmGenATAC1219.peak_496371,96
Ppm1n,ImmGenATAC1219.peak_422425,178
Ppme1,ImmGenATAC1219.peak_437338,52
Ppox,ImmGenATAC1219.peak_31100,86
Ppp1ca,ImmGenATAC1219.peak_244365,170
Ppp1cb,ImmGenATAC1219.peak_363325,81
Ppp1cc,ImmGenATAC1219.peak_381070,39
Ppp1ccb,ImmGenATAC1219.peak_381070,27
Ppp1r10,ImmGenATAC1219.peak_213931,38
Ppp1r11,ImmGenATAC1219.peak_214178,30
Ppp1r12a,ImmGenATAC1219.peak_60853,69
Ppp1r12b,ImmGenATAC1219.peak_22652,31
Ppp1r12c,ImmGenATAC1219.peak_420936,60
Ppp1r13b,ImmGenATAC1219.peak_116551,49
Ppp1r13l,ImmGenATAC1219.peak_422485,27
Ppp1r14a,ImmGenATAC1219.peak_424454,2
Ppp1r14b,ImmGenATAC1219.peak_245382,144
Ppp1r14bl,ImmGenATAC1219.peak_2492,3614
Ppp1r14c,ImmGenATAC1219.peak_37976,112
Ppp1r14d,ImmGenATAC1219.peak_281835,282
Ppp1r15a,ImmGenATAC1219.peak_427212,95
Ppp1r15b,ImmGenATAC1219.peak_21998,33
Ppp1r16a,ImmGenATAC1219.peak_177717,59
Ppp1r16b,ImmGenATAC1219.peak_291779,12
Ppp1r17,ImmGenATAC1219.peak_399498,6005
Ppp1r18,ImmGenATAC1219.peak_213902,175
Ppp1r1a,ImmGenATAC1219.peak_185661,16
Ppp1r1b,ImmGenATAC1219.peak_87923,95
Ppp1r1c,ImmGenATAC1219.peak_275634,544
Ppp1r2,ImmGenATAC1219.peak_192521,17
Ppp1r2-ps3,ImmGenATAC1219.peak_250116,15
Ppp1r2-ps7,ImmGenATAC1219.peak_503780,15582
Ppp1r2-ps9,ImmGenATAC1219.peak_503318,20972
Ppp1r21,ImmGenATAC1219.peak_225987,4
Ppp1r26,ImmGenATAC1219.peak_263962,96
Ppp1r27,ImmGenATAC1219.peak_95420,1349
Ppp1r32,ImmGenATAC1219.peak_246220,29
Ppp1r35,ImmGenATAC1219.peak_385169,72
Ppp1r36,ImmGenATAC1219.peak_107346,94
Ppp1r37,ImmGenATAC1219.peak_422592,60
Ppp1r3a,ImmGenATAC1219.peak_390895,55114
Ppp1r3b,ImmGenATAC1219.peak_456018,126
Ppp1r3c,ImmGenATAC1219.peak_251481,131
Ppp1r3d,ImmGenATAC1219.peak_297320,2
Ppp1r3e,ImmGenATAC1219.peak_153047,39
Ppp1r3f,ImmGenATAC1219.peak_502161,126
Ppp1r3g,ImmGenATAC1219.peak_125124,30
Ppp1r42,ImmGenATAC1219.peak_681,44
Ppp1r7,ImmGenATAC1219.peak_16622,58
Ppp1r8,ImmGenATAC1219.peak_350686,74
Ppp1r9a,ImmGenATAC1219.peak_389634,116
Ppp1r9b,ImmGenATAC1219.peak_86674,23
Ppp2ca,ImmGenATAC1219.peak_75468,80
Ppp2cb,ImmGenATAC1219.peak_455287,16
Ppp2r1a,ImmGenATAC1219.peak_208756,266
Ppp2r1b,ImmGenATAC1219.peak_483748,15
Ppp2r2a,ImmGenATAC1219.peak_156526,35
Ppp2r2b,ImmGenATAC1219.peak_233531,7202
Ppp2r2c,ImmGenATAC1219.peak_364754,6
Ppp2r2cos,ImmGenATAC1219.peak_364758,4537
Ppp2r2d,ImmGenATAC1219.peak_447677,119
Ppp2r3a,ImmGenATAC1219.peak_495324,20
Ppp2r3c,ImmGenATAC1219.peak_104265,13
Ppp2r3d,ImmGenATAC1219.peak_501671,71
Ppp2r5a,ImmGenATAC1219.peak_36642,164
Ppp2r5b,ImmGenATAC1219.peak_245103,67
Ppp2r5c,ImmGenATAC1219.peak_115906,70
Ppp2r5d,ImmGenATAC1219.peak_215867,95
Ppp2r5e,ImmGenATAC1219.peak_107062,93
Ppp3ca,ImmGenATAC1219.peak_322034,70
Ppp3cb,ImmGenATAC1219.peak_145962,23
Ppp3cc,ImmGenATAC1219.peak_157206,49
Ppp3r1,ImmGenATAC1219.peak_68754,111
Ppp3r2,ImmGenATAC1219.peak_334297,1263
Ppp4c,ImmGenATAC1219.peak_444204,111
Ppp4r1,ImmGenATAC1219.peak_219785,55
Ppp4r1l-ps,ImmGenATAC1219.peak_296753,103
Ppp4r2,ImmGenATAC1219.peak_408517,19
Ppp4r3a,ImmGenATAC1219.peak_113163,1
Ppp4r3b,ImmGenATAC1219.peak_71135,133
Ppp4r4,ImmGenATAC1219.peak_113917,239
Ppp5c,ImmGenATAC1219.peak_422142,55
Ppp6c,ImmGenATAC1219.peak_267650,24
Ppp6r1,ImmGenATAC1219.peak_421011,110
Ppp6r2,ImmGenATAC1219.peak_181710,132
Ppp6r3,ImmGenATAC1219.peak_244077,115
Pprc1,ImmGenATAC1219.peak_254043,4
Ppt1,ImmGenATAC1219.peak_347420,1
Ppt2,ImmGenATAC1219.peak_213320,53
Pptc7,ImmGenATAC1219.peak_381156,119
Ppwd1,ImmGenATAC1219.peak_139656,74
Ppy,ImmGenATAC1219.peak_89275,1351
Pqbp1,ImmGenATAC1219.peak_502276,42
Pqlc3,ImmGenATAC1219.peak_98359,27
Pradc1,ImmGenATAC1219.peak_403795,5757
Praf2,ImmGenATAC1219.peak_502214,78
Prag1,ImmGenATAC1219.peak_456281,193
Pram1,ImmGenATAC1219.peak_212849,16
Prame,ImmGenATAC1219.peak_509328,7240
Pramel1,ImmGenATAC1219.peak_354783,4401
Pramel12,ImmGenATAC1219.peak_354789,21
Pramel13,ImmGenATAC1219.peak_354802,959
Pramel14,ImmGenATAC1219.peak_354792,51554
Pramel15,ImmGenATAC1219.peak_354798,9487
Pramel16,ImmGenATAC1219.peak_354792,94907
Pramel17,ImmGenATAC1219.peak_342625,17075
Pramel19,ImmGenATAC1219.peak_342626,58298
Pramel29,ImmGenATAC1219.peak_354793,41931
Pramel3,ImmGenATAC1219.peak_509315,59394
Pramel30,ImmGenATAC1219.peak_354797,7985
Pramel31,ImmGenATAC1219.peak_354798,10483
Pramel32,ImmGenATAC1219.peak_340186,1467
Pramel34,ImmGenATAC1219.peak_373389,71189
Pramel37,ImmGenATAC1219.peak_373399,74871
Pramel39,ImmGenATAC1219.peak_373390,20777
Pramel4,ImmGenATAC1219.peak_354792,13201
Pramel5,ImmGenATAC1219.peak_354794,19130
Pramel51,ImmGenATAC1219.peak_110946,60466
Pramel7,ImmGenATAC1219.peak_276592,97511
Prap1,ImmGenATAC1219.peak_448165,490
Prb1,ImmGenATAC1219.peak_415891,95691
Prc1,ImmGenATAC1219.peak_433048,136
Prcc,ImmGenATAC1219.peak_311059,100
Prcd,ImmGenATAC1219.peak_93735,614
Prcp,ImmGenATAC1219.peak_435575,1075
Prdm1,ImmGenATAC1219.peak_47070,44
Prdm10,ImmGenATAC1219.peak_479042,59
Prdm11,ImmGenATAC1219.peak_277620,13
Prdm12,ImmGenATAC1219.peak_265147,138
Prdm13,ImmGenATAC1219.peak_329713,132
Prdm14,ImmGenATAC1219.peak_1048,88
Prdm15,ImmGenATAC1219.peak_204552,27
Prdm16,ImmGenATAC1219.peak_357806,38
Prdm16os,ImmGenATAC1219.peak_357806,744
Prdm2,ImmGenATAC1219.peak_354717,38
Prdm4,ImmGenATAC1219.peak_56240,116
Prdm5,ImmGenATAC1219.peak_400561,94
Prdm6,ImmGenATAC1219.peak_235077,173
Prdm8,ImmGenATAC1219.peak_373993,45
Prdm9,ImmGenATAC1219.peak_208288,93
Prdx1,ImmGenATAC1219.peak_345741,116
Prdx2,ImmGenATAC1219.peak_464098,1
Prdx3,ImmGenATAC1219.peak_257276,13
Prdx4,ImmGenATAC1219.peak_510752,15
Prdx5,ImmGenATAC1219.peak_245349,1772
Prdx6,ImmGenATAC1219.peak_28287,49
Prdx6b,ImmGenATAC1219.peak_275754,6106
Preb,ImmGenATAC1219.peak_362825,79
Prelid1,ImmGenATAC1219.peak_130604,50
Prelid2,ImmGenATAC1219.peak_233359,169
Prelid3a,ImmGenATAC1219.peak_238744,31
Prelid3b,ImmGenATAC1219.peak_297019,118
Prelp,ImmGenATAC1219.peak_22300,181
Prep,ImmGenATAC1219.peak_47289,86
Prepl,ImmGenATAC1219.peak_224696,13
Prex1,ImmGenATAC1219.peak_294239,176
Prex2,ImmGenATAC1219.peak_862,8230
Prf1,ImmGenATAC1219.peak_49729,159
Prg2,ImmGenATAC1219.peak_276408,1
Prg3,ImmGenATAC1219.peak_276409,41
Prg4,ImmGenATAC1219.peak_25070,77
Prh1,ImmGenATAC1219.peak_415894,30515
Prickle1,ImmGenATAC1219.peak_182401,11
Prickle2,ImmGenATAC1219.peak_406257,61
Prickle3,ImmGenATAC1219.peak_502184,26
Prickle4,ImmGenATAC1219.peak_216277,18
Prim1,ImmGenATAC1219.peak_65527,48
Prim2,ImmGenATAC1219.peak_3240,20
Prima1,ImmGenATAC1219.peak_113812,224
Primpol,ImmGenATAC1219.peak_457557,61
Prkaa1,ImmGenATAC1219.peak_165115,120
Prkaa2,ImmGenATAC1219.peak_343227,2
Prkab1,ImmGenATAC1219.peak_379331,95
Prkab2,ImmGenATAC1219.peak_313496,10
Prkaca,ImmGenATAC1219.peak_463713,103
Prkacb,ImmGenATAC1219.peak_324641,7
Prkag1,ImmGenATAC1219.peak_183811,10
Prkag2,ImmGenATAC1219.peak_361772,66
Prkag2os1,ImmGenATAC1219.peak_361727,456
Prkag3,ImmGenATAC1219.peak_12034,1
Prkar1a,ImmGenATAC1219.peak_91634,301
Prkar1b,ImmGenATAC1219.peak_385489,429
Prkar2a,ImmGenATAC1219.peak_497198,5
Prkar2b,ImmGenATAC1219.peak_100486,164
Prkca,ImmGenATAC1219.peak_91274,1
Prkcb,ImmGenATAC1219.peak_443023,43
Prkcd,ImmGenATAC1219.peak_148520,789
Prkce,ImmGenATAC1219.peak_224972,125
Prkcg,ImmGenATAC1219.peak_420616,96
Prkch,ImmGenATAC1219.peak_106617,52
Prkci,ImmGenATAC1219.peak_302087,34
Prkcq,ImmGenATAC1219.peak_259760,87
Prkcsh,ImmGenATAC1219.peak_477688,8260
Prkcz,ImmGenATAC1219.peak_358132,27
Prkd1,ImmGenATAC1219.peak_103277,3383
Prkd2,ImmGenATAC1219.peak_422036,3
Prkd3,ImmGenATAC1219.peak_222701,84
Prkdc,ImmGenATAC1219.peak_188414,7469
Prkg1,ImmGenATAC1219.peak_250239,94
Prkg2,ImmGenATAC1219.peak_374088,15
Prkn,ImmGenATAC1219.peak_206835,105
Prkra,ImmGenATAC1219.peak_275005,118
Prkrip1,ImmGenATAC1219.peak_384563,144
Prkx,ImmGenATAC1219.peak_506566,112
Prl,ImmGenATAC1219.peak_122854,76904
Prl2a1,ImmGenATAC1219.peak_122866,1308
Prl2b1,ImmGenATAC1219.peak_122859,22991
Prl2c1,ImmGenATAC1219.peak_122868,11474
Prl2c2,ImmGenATAC1219.peak_120329,8940
Prl2c3,ImmGenATAC1219.peak_120183,102
Prl2c4,ImmGenATAC1219.peak_120183,81
Prl2c5,ImmGenATAC1219.peak_120330,8738
Prl3a1,ImmGenATAC1219.peak_122856,20198
Prl3b1,ImmGenATAC1219.peak_122856,3139
Prl3c1,ImmGenATAC1219.peak_122855,14683
Prl3d1,ImmGenATAC1219.peak_122855,90031
Prl3d2,ImmGenATAC1219.peak_122855,62525
Prl3d3,ImmGenATAC1219.peak_122855,27426
Prl4a1,ImmGenATAC1219.peak_122878,5175
Prl5a1,ImmGenATAC1219.peak_122884,28995
Prl6a1,ImmGenATAC1219.peak_122858,4457
Prl7a1,ImmGenATAC1219.peak_122864,82729
Prl7a2,ImmGenATAC1219.peak_122864,57186
Prl7b1,ImmGenATAC1219.peak_122863,63553
Prl7c1,ImmGenATAC1219.peak_122865,8683
Prl7d1,ImmGenATAC1219.peak_122864,8485
Prl8a1,ImmGenATAC1219.peak_122863,35142
Prl8a2,ImmGenATAC1219.peak_122858,37503
Prl8a6,ImmGenATAC1219.peak_122859,24851
Prl8a8,ImmGenATAC1219.peak_122862,10099
Prl8a9,ImmGenATAC1219.peak_122863,17577
Prlh,ImmGenATAC1219.peak_15656,659
Prlhr,ImmGenATAC1219.peak_257168,496
Prlr,ImmGenATAC1219.peak_166393,3131
Prm1,ImmGenATAC1219.peak_187254,3223
Prm2,ImmGenATAC1219.peak_187254,1495
Prm3,ImmGenATAC1219.peak_187253,1881
Prmt1,ImmGenATAC1219.peak_426965,747
